Symbol,Company_Name,NCTId,Phases,Status,Conditions,Interventions
CASBF,CanSino Biologics Inc.,NCT05951725,PHASE3,ACTIVE_NOT_RECRUITING,"Diphtheria, Tetanus and Acellular Pertussis","Diphtheria, Tetanus and Acellular Pertussis (Three Components) Combined Vaccine, Adsorbed (DTcP), Diphtheria，Tetanus and Acellular Pertussis Combined Vaccine，DTaP, Diphtheria,tetanus,pertussis(acellular,component),Inactivated polio vaccine(adsorbed）and Haemophilus influenzae type b conjugate vaccine,adsorbed,DTaP-IPV-Hib, DTcP, DTaP-IPV-Hib, DTcP"
CASBF,CanSino Biologics Inc.,NCT06389513,PHASE4,ACTIVE_NOT_RECRUITING,Epidemic Meningitis,MCV4
CASBF,CanSino Biologics Inc.,NCT06732583,PHASE1,RECRUITING,Tuberculosis,"Tuberculosis (TB) vaccine (Ad5-105K), Placebo, Ad5-105K, Placebo"
CASBF,CanSino Biologics Inc.,NCT06577298,"PHASE1, PHASE2",RECRUITING,Poliomyelitis,"Recombinant Trivalent Poliomyelitis Vaccine (Sf-RVN Cell) (VLP-Polio) low adjuvant dose, VLP-Polio medium dose, VLP-Polio high dose, Vaccine Poliomyelitis Inactivated (IPV)"
CASBF,CanSino Biologics Inc.,NCT06700148,PHASE3,ACTIVE_NOT_RECRUITING,Meningococcal Meningitis,"MCV4, MPSV4"
CASBF,CanSino Biologics Inc.,NCT06131554,PHASE3,ACTIVE_NOT_RECRUITING,Meningococcal Meningitis,"batch 1 of Group ACYW135 Meningococcal Conjugate Vaccine (CRM197) (MCV4), batch 2 of MCV4, batch 3 of MCV4, Meningococcal (Groups A, C, Y, and W-135) Polysaccharide Diphtheria Toxoid Conjugate Vaccine"
CASBF,CanSino Biologics Inc.,NCT06621654,PHASE1,ACTIVE_NOT_RECRUITING,Haemophilus Influenzae Type B Infection,"Lyophilized Haemophilus Influenzae Type b Conjugate Vaccine, Lyophilized Haemophilus Influenzae Type b Conjugate Vaccine, Haemophilus Influenzae Type b Conjugate Vaccine, Lyophilized Haemophilus Influenzae Type b Conjugate Vaccine, Haemophilus Influenzae Type b Conjugate Vaccine, Lyophilized Haemophilus Influenzae Type b Conjugate Vaccine, Haemophilus Influenzae Type b Conjugate Vaccine"
CASBF,CanSino Biologics Inc.,NCT06056050,PHASE1,ACTIVE_NOT_RECRUITING,"Diphtheria, Tetanus, Pertussis","Tetanus, Reduced Diphtheria and Acellular Pertussis (Five Components) Combined Vaccine, Adsorbed (Aged 6 Years and Older) (Tdcp), 23-Valent Pneumococcal Polysaccharide Vaccine（PPV23）, Diphtheria and Tetanus Combined Vaccine, Adsorbed (DT)"
CASBF,CanSino Biologics Inc.,NCT07017777,PHASE3,RECRUITING,"Pneumococcal Infections, Streptococcal Infections, Bacterial Infections","PCV13i, Prevnar 13"
CASBF,CanSino Biologics Inc.,NCT06226714,PHASE3,ACTIVE_NOT_RECRUITING,Meningococcal Meningitis,"MCV4, MPSV4"
CASBF,CanSino Biologics Inc.,NCT06708286,"PHASE2, PHASE3",ACTIVE_NOT_RECRUITING,"Diphtheria, Tetanus, Pertussis","Tetanus, Reduced Diphtheria and Acellular Pertussis (Five Components) Combined Vaccine, Adsorbed (Tdcp)), 23-valent Pneumococcal Polysaccharide Vaccine (PPV23), Tdcp, PPV23, Tdcp, PPV23, Tdcp, PPV23, Tdcp, Diphtheria-tetanus-acellular pertussis vaccine (DTaP)"
CASBF,CanSino Biologics Inc.,NCT05935176,PHASE4,ACTIVE_NOT_RECRUITING,Epidemic Meningitis,"MCV4, MCV4, MCV4"
CBPHF,"Clover Biopharmaceuticals, Ltd.",NCT06984094,PHASE1,RECRUITING,"Respiratory Syncytial Virus Vaccination, Human Metapneumovirus Vaccination, Parainfluenza Vaccination","SCB-1019T, SCB-1022, SCB-1033"
CBPHF,"Clover Biopharmaceuticals, Ltd.",NCT05426369,PHASE1,ACTIVE_NOT_RECRUITING,Chemotherapy-induced Thrombocytopenia (CIT),Recombinant Human Tumor Necrosis Factor Receptor II -Fc-TPO Mimetic Peptide Fusion Protein
CBPHF,"Clover Biopharmaceuticals, Ltd.",NCT06843317,PHASE1,RECRUITING,RSV Infection,"Candidate vaccine, SCB-1019T, AREXVY"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06696820,"PHASE2, PHASE3",RECRUITING,Acute Ischemic Stroke,"PCSK9 inhibitors combined with atorvastatin/rosuvastatin, Atorvastatin/Rosuvastatin"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07370116,PHASE2,NOT_YET_RECRUITING,"Pancreaticoduodenectomy, Nasogastric Tube Decompression, Minimally Invasive Surgical Procedures",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06093932,PHASE4,RECRUITING,"Hypertension,Essential","Songling Xuemaikang Capsules, Placebo"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT05623722,NA,RECRUITING,"Sepsis, Acute Gastrointestinal Injury, Organ Dysfunction Syndrome",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06995118,NA,RECRUITING,Breast Cancer Early Stage Breast Cancer (Stage 1-3),N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07231523,PHASE3,NOT_YET_RECRUITING,"Efgartigimod, Intravenous Immunoglobulin, Myasthenia Gravis Associated With Thymoma",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT05937178,N/A,RECRUITING,"Hepatitis B, Chronic","ETV/TAF/TDF/TMF/IFN, ETV/TAF/TDF/TMF"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06533410,N/A,RECRUITING,Fibromyalgia,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06528197,N/A,RECRUITING,Primary Sjögren Syndrome,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06874738,N/A,NOT_YET_RECRUITING,Menopausal Syndrome,Liuwei Dihuang pills
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06709885,PHASE2,RECRUITING,Colon Adenocarcinoma,"Chidamide + Tislelizumab + chemotherapy (CapeOX ), CapeOX"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07162870,N/A,NOT_YET_RECRUITING,Idiopathic Pulmonary Fibrosis (IPF),"Traditional Chinese medicine (TCM), Non-traditional Chinese medicine (non-TCM)"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07077382,N/A,RECRUITING,Pneumoconiosis,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07177586,NA,RECRUITING,Supraglottic Airway Devices Position,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06375824,NA,NOT_YET_RECRUITING,Preserved Ratio Impaired Spirometry,"Bufei Recipe, Bufei Recipe placebo"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT05496582,N/A,RECRUITING,Asthma,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06359418,NA,RECRUITING,"Obesity, Abdominal Obesity, PreDiabetes",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT05540938,PHASE4,RECRUITING,Rheumatoid Arthritis,"Wangbi granules, Wangbi granules simulant"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07032116,N/A,NOT_YET_RECRUITING,Diabetic Kidney Disease (DKD),N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07277218,NA,NOT_YET_RECRUITING,Femoropopliteal In-Stent Restenosis (ISR),N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT05439135,NA,RECRUITING,"Malnutrition, Gastroenterostomy",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07438119,PHASE4,NOT_YET_RECRUITING,Diabetic Macular Edema (DME),"Combination Therapy with Aflibercept Intravitreous Injection (2mg) and Dexamethasone Intravitreal Implant, Aflibercept Intravitreous Injection (2mg) Monotherapy"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06331923,NA,RECRUITING,Comprehensive Complication Index,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT03649503,N/A,RECRUITING,Parkinsonian Disorders,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT03131427,N/A,RECRUITING,Genetic/Metabolic Liver Diseases,Standard of care
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06427018,N/A,RECRUITING,"Asthma, Protein",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT04212494,NA,RECRUITING,ST-segment Elevation Myocardial Infarction (STEMI),N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06161701,N/A,RECRUITING,Nephrotic Syndrome,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06824376,NA,RECRUITING,Asymptomatic Hyperuricemia,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07019714,NA,NOT_YET_RECRUITING,Idiopathic Pulmonary Fibrosis,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07321795,N/A,NOT_YET_RECRUITING,"OVCF Database, Cohort Study",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06612216,N/A,NOT_YET_RECRUITING,Cancer,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06685315,N/A,NOT_YET_RECRUITING,"Asthma Bronchiale, Chronic Obstructive Pulmonary Disease (COPD)",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07338396,N/A,NOT_YET_RECRUITING,Non Small Cell Lung Cancer NSCLC,EGFR-TKI
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07360002,NA,NOT_YET_RECRUITING,IgA Nephropathy (IgAN),"Shenqi Yishen Granules, Placebo"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07003191,N/A,ACTIVE_NOT_RECRUITING,Type 2 Diabetes,Metformin Hydrochloride and Empagliflozin tables (Fixed-Dose Combination)
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06078930,N/A,RECRUITING,"Gastric Cancer, Tongue Images, Diagnosis",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06514339,EARLY_PHASE1,RECRUITING,Sepsis,"shenhuang granule, placebo"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT03657732,N/A,RECRUITING,"Alzheimer Disease, Familial Alzheimer Disease (FAD)",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07321535,NA,NOT_YET_RECRUITING,Sarcopenia,"Huangjing Yangji Formula Granules, Placebo Granules for Huangjing Yangji Formula"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06876597,NA,RECRUITING,Stroke,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06320249,NA,NOT_YET_RECRUITING,Cervical Radiculopathy,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07353749,PHASE4,NOT_YET_RECRUITING,"Unruptured Intracranial Aneurysms, Cerebrovascular Event, Hemorrhagic Stroke, Methylprednisolone, Flow Diverter","Methylprednisolone (Injectable Form), Placebo Injection"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07020429,NA,NOT_YET_RECRUITING,Premature Ovarian Insufficiency,"Huanjingjian decoction, Hormone replacement therapy, Placebo"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07237828,NA,NOT_YET_RECRUITING,Breast Cancer,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06591078,NA,NOT_YET_RECRUITING,Cervical Cancer,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06743867,PHASE1,RECRUITING,Peritoneal Carcinoma Metastatic,Pressurized Intraperitoneal Aerosol Chemotherapy
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06770296,PHASE1,RECRUITING,Breast Cancer,"Pyrotinib low dose group, Pyrotinib normal dose group"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07153744,PHASE4,NOT_YET_RECRUITING,"Acute Myocardial Infarction (AMI), Percutaneous Coronary Intervention (PCI)","Aspirin, Shexiang Baoxin Pill"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT04443478,N/A,RECRUITING,Gastric Cancer,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07361783,NA,RECRUITING,"Primary PCI, ST-elevation Myocardial Infarction (STEMI)",Unfractionated heparin
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07170345,N/A,RECRUITING,"Hepatocellular Carcinoma (HCC), Microvascular Invasion (MVI)",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07295938,PHASE2,RECRUITING,Mycobacterium Abscessus Pulmonary Disease,"Chinese herbs-I, Chinese herbs-I placebo, Chinese herbs-II, Chinese herbs-II placebo"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07034326,"PHASE2, PHASE3",RECRUITING,"Non-Small Cell Lung Cancer, Electroacupuncture, Immune Checkpoint Inhibitors","Zilongjin tablet combined with immunotherapy, Immunotherapy"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07278817,N/A,NOT_YET_RECRUITING,Immune Checkpoint Inhibitor-Related Myocarditis,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT03653156,N/A,RECRUITING,"Mild Cognitive Impairment(MCI), Alzheimer Disease, Late Onset, Familial Alzheimer Disease (FAD), Vascular Dementia (VaD), Normal Control, Non-Alzheimer Degenerative Dementia",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07277686,N/A,RECRUITING,"Coronary Artery Disease (CAD), Artificial Intelligence Algorithms, Face, Screening",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07099157,PHASE4,RECRUITING,Herpes Zoster,"Brivudine, Famciclovir"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06833541,N/A,RECRUITING,"Diabetic Nephropathy Type 2, Type 2 Diabetes Mellitus (T2DM), Chronic Kidney Disease",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT05834413,NA,NOT_YET_RECRUITING,Lung Cancer,"chemotherapy plus TCM 1&ICIs plusTCM2 placebo, chemotherapy plus TCM 1placebo &ICIs plus TCM2 placebo"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07333053,NA,RECRUITING,Unresectable Colorectal Cancer,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06647940,PHASE2,RECRUITING,Diffuse Large B Cell Lymphoma (DLBCL),"Orelabrutinib Oral Tablet, R-CHOP Protocol"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06358209,NA,RECRUITING,Central Nervous System Infections,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06713421,NA,RECRUITING,"Esophageal Cancer, Gastric Cancer","Dimethicone+Pronase, Dimethicone"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07296614,PHASE3,NOT_YET_RECRUITING,"Diminished Ovarian Reserve (DOR), Infertility","Western Medicine, Traditional Chinese Medicine, Placebo"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07178392,N/A,NOT_YET_RECRUITING,Idiopathic Pulmonary Fibrosis (IPF),N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT05709249,PHASE3,RECRUITING,Colon Cancer,"XLJDOD compound granule, placebo (XLJDOD mimetic agent)"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06201455,NA,RECRUITING,"Glaucoma, Open-Angle, Cataract Complicated, Goniotomy",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT03865914,N/A,RECRUITING,Diabetic Kidney Disease,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT04370925,PHASE3,RECRUITING,Colorectal Cancer,Systemic chemotherapy
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06890143,PHASE3,RECRUITING,Pediatric Hereditary Kidney Diseases,"Dapagliflozin+Standard Treatment for 12 weeks,washout period for 4 weeks，then Standard Treatment alone for12 weeks, Standard Treatment alone for 12 weeks ,washout period for 4 weeks ,then Dapagliflozin+Standard Treatment for 12 weeks"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT05845372,N/A,NOT_YET_RECRUITING,Acute Ischemic Stroke,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06717009,NA,NOT_YET_RECRUITING,"Kidney Neoplasms / Surgery, Robotic Surgical Procedures, Imaging, Three-Dimensional / Methods, Nephrectomy / Methods",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07115641,NA,NOT_YET_RECRUITING,Rheumatoid Arthritis,"Huoluo Pills, Iguratimod Tablets"
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06515964,N/A,RECRUITING,Early Esophageal Cancer,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT05598528,N/A,RECRUITING,"Lung Cancer, Non-small Cell, EGFR Gene Mutation, EGFR-TKI Resistant Mutation, Primary Resistance, Circulating Tumor DNA",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07309705,N/A,ACTIVE_NOT_RECRUITING,"Intracranial Atherosclerosis ICAS, Hemodynamic, Stroke",Standardized medical therapy targeting vascular risk factors and stroke prevention
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT05470777,PHASE2,RECRUITING,B-cell Acute Lymphoblastic Leukemia,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06527547,NA,RECRUITING,"Transcutaneous Electric Nerve Stimulation, Rheumatoid Arthritis, Sleep Quality",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT04320979,PHASE3,ACTIVE_NOT_RECRUITING,Breast Cancer,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07319338,N/A,NOT_YET_RECRUITING,"Chronic Atrophic Gastritis, Depressive Symptoms, Depression, Gastrointestinal Diseases",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT02958020,N/A,RECRUITING,Osteoporosis,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT07280429,NA,NOT_YET_RECRUITING,Immune Checkpoint Inhibitors Related Myocarditis,N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT05730595,NA,NOT_YET_RECRUITING,"Colorectal Neoplasms, Fluorescence, Lymph Node Excision",N/A
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT06898723,PHASE4,RECRUITING,"Septic Cardiomyopathy, Septic Shock",Shenfu Injection
CHIZF,China Traditional Chinese Medicine Holdings Co. Limited,NCT05914272,N/A,NOT_YET_RECRUITING,Stroke,Osmotic drugs
CHSYF,China Medical System Holdings Limited,NCT06645210,N/A,NOT_YET_RECRUITING,Allergic Bronchopulmonary Aspergillosis,N/A
CHSYF,China Medical System Holdings Limited,NCT05593627,PHASE4,RECRUITING,Heart Valve Surgery,"Lithium Carbonate 250 MG Oral Tablet, Calcium Carbonate 500 MG Oral Tablet"
CHSYF,China Medical System Holdings Limited,NCT06458218,NA,ACTIVE_NOT_RECRUITING,"Multimorbidity, Mental Health Issue, Multi-component Interventions",N/A
CHSYF,China Medical System Holdings Limited,NCT06696820,"PHASE2, PHASE3",RECRUITING,Acute Ischemic Stroke,"PCSK9 inhibitors combined with atorvastatin/rosuvastatin, Atorvastatin/Rosuvastatin"
CHSYF,China Medical System Holdings Limited,NCT06604221,NA,NOT_YET_RECRUITING,Hemodialysis,N/A
CHSYF,China Medical System Holdings Limited,NCT07255716,N/A,ACTIVE_NOT_RECRUITING,"Infection, Driveline Heart-assisted Device Related Infection, Pneumonia, Sepsis",N/A
CHSYF,China Medical System Holdings Limited,NCT07370116,PHASE2,NOT_YET_RECRUITING,"Pancreaticoduodenectomy, Nasogastric Tube Decompression, Minimally Invasive Surgical Procedures",N/A
CHSYF,China Medical System Holdings Limited,NCT07059832,"PHASE1, PHASE2",ACTIVE_NOT_RECRUITING,Cancer,68Ga-NODAGA-SNA006
CHSYF,China Medical System Holdings Limited,NCT06382532,N/A,NOT_YET_RECRUITING,"Depressive Disorder, Malingering",N/A
CHSYF,China Medical System Holdings Limited,NCT06991621,NA,RECRUITING,Death Anxiety,N/A
CHSYF,China Medical System Holdings Limited,NCT05510323,PHASE3,RECRUITING,"Glomerulonephritis, IGA","Prednisolone, Prednisolone plus Cyclophosphamide"
CHSYF,China Medical System Holdings Limited,NCT06342336,PHASE1,RECRUITING,Solid Tumor,HS-IT101 Injection
CHSYF,China Medical System Holdings Limited,NCT06238232,NA,RECRUITING,Primary Aldosteronism,N/A
CHSYF,China Medical System Holdings Limited,NCT07088692,N/A,NOT_YET_RECRUITING,PTSD,N/A
CHSYF,China Medical System Holdings Limited,NCT06093932,PHASE4,RECRUITING,"Hypertension,Essential","Songling Xuemaikang Capsules, Placebo"
CHSYF,China Medical System Holdings Limited,NCT07244874,PHASE2,NOT_YET_RECRUITING,"TNBC - Triple-Negative Breast Cancer, PD-L1 Positive","Sacituzumab tirumotecan, Toripalimab"
CHSYF,China Medical System Holdings Limited,NCT06071013,"PHASE1, PHASE2",RECRUITING,"Non-small Cell Lung Cancer, EGFR Gene Mutation, EGFR-TKI Resistant Mutation","Nintedanib, gefitinib, erlotinib, afatinib, osimertinib"
CHSYF,China Medical System Holdings Limited,NCT06185621,NA,RECRUITING,"Recurrent Acute Pancreatitis, Prevention, Aspirin",100mg aspirin
CHSYF,China Medical System Holdings Limited,NCT07349654,NA,RECRUITING,"Liver Cirrhosis, Variceal Bleeding, Cirrhosis, Ascites Hepatic, Hepatic Encephalopathy (HE)",N/A
CHSYF,China Medical System Holdings Limited,NCT06146946,NA,RECRUITING,Rectal Cancer,N/A
CHSYF,China Medical System Holdings Limited,NCT06924762,"PHASE2, PHASE3",RECRUITING,Chronic Spontaneous Uriticaria,"Placebo intramuscular injection, Human interleukin-2 (I) intramuscular injection"
CHSYF,China Medical System Holdings Limited,NCT06995118,NA,RECRUITING,Breast Cancer Early Stage Breast Cancer (Stage 1-3),N/A
CHSYF,China Medical System Holdings Limited,NCT07231523,PHASE3,NOT_YET_RECRUITING,"Efgartigimod, Intravenous Immunoglobulin, Myasthenia Gravis Associated With Thymoma",N/A
CHSYF,China Medical System Holdings Limited,NCT06966830,N/A,NOT_YET_RECRUITING,"Epilepsy, Status Epilepticus",Lacosamide (LCM)
CHSYF,China Medical System Holdings Limited,NCT05205200,PHASE2,RECRUITING,"Breast Cancer, Metastatic Cancer","SHR-1316, SHR6390, Nab paclitaxel, SERD, AI"
CHSYF,China Medical System Holdings Limited,NCT03699228,N/A,RECRUITING,"Osteoporosis, Obesity, Liver Steatoses",N/A
CHSYF,China Medical System Holdings Limited,NCT05937178,N/A,RECRUITING,"Hepatitis B, Chronic","ETV/TAF/TDF/TMF/IFN, ETV/TAF/TDF/TMF"
CHSYF,China Medical System Holdings Limited,NCT07326514,NA,NOT_YET_RECRUITING,"Diabetes, Coronary Artery Disease",N/A
CHSYF,China Medical System Holdings Limited,NCT04624763,NA,ACTIVE_NOT_RECRUITING,Atrioventricular Block,N/A
CHSYF,China Medical System Holdings Limited,NCT06542094,NA,RECRUITING,"Major Depressive Disorder, Treatment Resistant Depression",N/A
CHSYF,China Medical System Holdings Limited,NCT06528405,PHASE2,RECRUITING,Acute Kidney Injury,"dapagliflozin, empagliflozin, canagliflozin"
CHSYF,China Medical System Holdings Limited,NCT06533410,N/A,RECRUITING,Fibromyalgia,N/A
CHSYF,China Medical System Holdings Limited,NCT06926140,NA,RECRUITING,Lung Cancers,N/A
CHSYF,China Medical System Holdings Limited,NCT06311890,PHASE2,RECRUITING,"Acne, Photodynamic Therapy",N-chlorin e6 triglumine
CHSYF,China Medical System Holdings Limited,NCT06528197,N/A,RECRUITING,Primary Sjögren Syndrome,N/A
CHSYF,China Medical System Holdings Limited,NCT07023926,NA,NOT_YET_RECRUITING,"Menstrually Related Migraine, Electroacupuncture",N/A
CHSYF,China Medical System Holdings Limited,NCT06874738,N/A,NOT_YET_RECRUITING,Menopausal Syndrome,Liuwei Dihuang pills
CHSYF,China Medical System Holdings Limited,NCT04074538,N/A,RECRUITING,Colorectal Cancer,N/A
CHSYF,China Medical System Holdings Limited,NCT07369791,PHASE2,NOT_YET_RECRUITING,Advanced Biliary Tract Cancer(BTC),"Nivolumab, Gemcitabine, Cisplatin, Nivolumab/Relatlimab"
CHSYF,China Medical System Holdings Limited,NCT06127446,N/A,RECRUITING,Ovarian Cancer,N/A
CHSYF,China Medical System Holdings Limited,NCT06692361,NA,RECRUITING,"Major Depressive Disorder (MDD), Depression - Major Depressive Disorder","FMT capsule, Escitalopram (Lexapro), Corn Starch capsules"
CHSYF,China Medical System Holdings Limited,NCT04555226,NA,RECRUITING,Cervical Cancer,N/A
CHSYF,China Medical System Holdings Limited,NCT05428878,N/A,RECRUITING,"Pulse Wave, Pregnancy",N/A
CHSYF,China Medical System Holdings Limited,NCT06463548,NA,NOT_YET_RECRUITING,Biliary Tract Carcinoma,"irinotecan hydrochloride liposome injection, Capecitabine, Lenvatinib"
